Codigo,Descricao,NotaFiscal,DataVenda,Quantidade,LinhaProduto,ClienteGrupo,Cliente,CentroCusto,EstoqueMinimo,DataUltimaCompra,DataUltimaVenda
47,ELEMENTRO FILTRO DE AR,17457,18/11/19,1,1,1001,1,22330,2,21/01/20,17/01/20
116,BOCAL DE ESCOAMENTO DE AGUA,17456,18/11/19,1,2,1010,10,22330,4,21/01/20,20/01/20
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,17457,18/11/19,1,1,1001,1,22330,29,05/11/19,20/01/20
165,BOMBA DAGUA,17456,18/11/19,1,2,1010,10,22330,0,19/11/19,10/01/20
178,COXIM DE BORRACHA TRASEIRO DO MOTOR,17445,18/11/19,1,2,1161,186,21320,0,20/12/19,17/12/19
1,ANEL SINCRONIZADOR D140,17458,19/11/19,2,1,1013,233,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17458,19/11/19,2,1,1013,233,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,17458,19/11/19,2,1,1013,233,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,17458,19/11/19,2,1,1013,233,21320,19,21/01/20,15/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,17473,19/11/19,10,1,1259,297,21320,38,10/01/20,17/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,17463,19/11/19,1,1,1270,310,22330,13,22/10/19,20/01/20
8,CJ ELEMENTO DO FILTRO,17463,19/11/19,1,1,1270,310,22330,12,07/01/20,20/01/20
9,TAMPA,17458,19/11/19,1,1,1013,233,21320,15,21/01/20,21/01/20
10,LUVA DESLIZANTE 3./4.GANG,17458,19/11/19,1,1,1013,233,21320,5,21/01/20,21/01/20
11,LU PINO DE ARRASTE,17458,19/11/19,2,1,1013,233,21320,20,21/01/20,20/01/20
12,CJ TRILHO DE MUDANCAS 3 E 4 MARCHA,17458,19/11/19,1,1,1013,233,21320,9,21/01/20,21/01/20
15,ANEL SINCRONIZADOR / 3 MARCHA,17458,19/11/19,1,1,1013,233,21320,4,07/01/20,21/01/20
16,ANEL SINCRONIZADOR,17458,19/11/19,1,1,1013,233,21320,2,21/01/20,21/01/20
17,CJ GUIA DE MUDANCAS 1./.2 MARCHA,17458,19/11/19,1,1,1013,233,21320,6,10/01/20,15/01/20
29,JG. DE PCS DO ELEMENTO DO FILTRO DE OLEO,17477,19/11/19,10,1,1247,283,21320,6,21/11/19,23/12/19
33,ANEL SINCRONIZADOR 2.MARCHA,17458,19/11/19,1,1,1013,233,21320,3,10/01/20,07/01/20
39,TENSOR DE CORREIA,17461,19/11/19,3,1,1144,169,21320,0,22/10/19,17/01/20
41,LUVA DESLIZANTE 1./2.MARCHA,17458,19/11/19,1,1,1013,233,21320,2,10/01/20,07/01/20
52,MANGUEIRA FLEXIV.TEFLON EXTRUADO.FIO-ACO,17475,19/11/19,2,1,1013,96,21320,5,21/01/20,22/01/20
63,ELEMENTO FILTRANTE DA BOMBA ADBLUE,17473,19/11/19,10,1,1259,297,21320,0,21/11/19,19/11/19
66,ANEL SINCRONIZADO,17458,19/11/19,1,1,1013,233,21320,4,10/01/20,15/01/20
113,ELEMENTO FILTRANTE SEG.DO FILTRO AR,17473,19/11/19,6,1,1259,297,21320,3,16/12/19,15/01/20
116,BOCAL DE ESCOAMENTO DE AGUA,17462,19/11/19,1,2,1279,319,21320,4,21/01/20,20/01/20
127,CONE SINCRONIZADOR 1./2.MARCHA,17458,19/11/19,1,1,1013,233,21320,2,21/11/19,19/11/19
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17479,19/11/19,1,2,1173,198,22330,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17480,19/11/19,1,2,1173,198,22330,20,21/01/20,17/01/20
143,SENSOR DE DESGASTE DO FREIO,17479,19/11/19,1,2,1173,198,22330,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,17480,19/11/19,1,2,1173,198,22330,26,26/12/19,17/01/20
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,17463,19/11/19,1,1,1270,310,22330,29,05/11/19,20/01/20
156,JOGO DE PECAS ELEMENTO DO FILTRO DE OLEO,17473,19/11/19,10,1,1259,297,21320,19,21/01/20,15/01/20
181,JG DE PASTILHAS DE FREIO,17479,19/11/19,1,6,1173,198,22330,14,20/12/19,17/01/20
181,JG DE PASTILHAS DE FREIO,17480,19/11/19,1,6,1173,198,22330,14,20/12/19,17/01/20
1,ANEL SINCRONIZADOR D140,17483,21/11/19,2,1,1013,232,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17483,21/11/19,2,1,1013,232,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,17483,21/11/19,2,1,1013,232,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,17483,21/11/19,2,1,1013,232,21320,19,21/01/20,15/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,17482,21/11/19,1,1,1270,310,22330,13,22/10/19,20/01/20
8,CJ ELEMENTO DO FILTRO,17482,21/11/19,1,1,1270,310,22330,12,07/01/20,20/01/20
9,TAMPA,17483,21/11/19,1,1,1013,232,21320,15,21/01/20,21/01/20
11,LU PINO DE ARRASTE,17483,21/11/19,4,1,1013,232,21320,20,21/01/20,20/01/20
12,CJ TRILHO DE MUDANCAS 3 E 4 MARCHA,17483,21/11/19,1,1,1013,232,21320,9,21/01/20,21/01/20
14,CONE SINCRONIZADOR DA TRANSMISSAO,17483,21/11/19,2,1,1013,232,21320,8,21/01/20,15/01/20
15,ANEL SINCRONIZADOR / 3 MARCHA,17483,21/11/19,1,1,1013,232,21320,4,07/01/20,21/01/20
22,MOLA DE ACO,17483,21/11/19,9,1,1013,232,21320,18,10/01/20,21/01/20
35,ROLAMENTO DE ROLETES,17484,21/11/19,1,101,1264,304,21320,10,07/01/20,20/01/20
51,PINO,17483,21/11/19,9,1,1013,232,21320,14,21/01/20,21/01/20
58,JOGO DE CASQUILHO DO VIRABREQUIM,17488,21/11/19,7,1,1161,186,21320,7,07/01/20,26/12/19
62,DISCO DE ENCOSTO,17488,21/11/19,1,1,1161,186,21320,0,07/01/20,03/01/20
66,ANEL SINCRONIZADO,17483,21/11/19,1,1,1013,232,21320,4,10/01/20,15/01/20
89,CJ TUBULACAO DE COMBUSTIVEL,17485,21/11/19,1,2,1161,186,21320,4,26/12/19,10/01/20
99,CONE SINCRONIZADOR,17483,21/11/19,2,1,1013,232,21320,4,10/01/20,10/01/20
129,CJ TUBULACAO DE COMBUSTIVEL,17485,21/11/19,1,2,1161,186,21320,3,26/12/19,18/12/19
136,PECA DESLIZANTE,17483,21/11/19,2,1,1013,232,21320,1,09/12/19,15/01/20
154,ANEL VEDACAO DIN 7603-A 20X26-CU CU/SN12,17482,21/11/19,1,1,1270,310,22330,29,05/11/19,20/01/20
155,ANEL SINCRONIZADOR 6.MARCHA,17483,21/11/19,1,1,1013,232,21320,1,10/01/20,15/01/20
198,CONE SINCRONIZADOR,17483,21/11/19,2,1,1013,232,21320,2,21/01/20,15/01/20
201,VALVULA DOSADORA DO ADITIVO ARLA 32,17486,21/11/19,1,1,1167,192,21320,2,05/12/19,25/11/19
1,ANEL SINCRONIZADOR D140,17493,22/11/19,2,1,1264,304,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17493,22/11/19,2,1,1264,304,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,17493,22/11/19,2,1,1264,304,21320,20,21/01/20,21/01/20
6,ANEL INTERNO,17493,22/11/19,1,1,1264,304,21320,12,21/01/20,10/01/20
21,ARRUELA DISTANCIADORA,17493,22/11/19,1,1,1264,304,21320,3,10/01/20,21/01/20
35,ROLAMENTO DE ROLETES,17493,22/11/19,1,101,1264,304,21320,10,07/01/20,20/01/20
44,JG. CASQUILHO DA BIELA - STD,17499,22/11/19,1,1,1027,253,21320,2,13/12/19,07/01/20
49,JOGO DE PCS CASQUILHO STD,17499,22/11/19,2,1,1027,253,21320,10,20/12/19,17/12/19
125,CJ.SENSOR BASTAO TANQUE DE COMPENSACAO,17498,22/11/19,2,1,1167,192,21320,4,27/11/19,22/11/19
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17501,22/11/19,1,2,1173,198,22330,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17502,22/11/19,1,2,1173,198,22330,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17503,22/11/19,1,2,1173,198,22330,20,21/01/20,17/01/20
135,ROLAMENTO DE AGULHAS,17493,22/11/19,2,1,1264,304,21320,2,06/12/19,15/01/20
143,SENSOR DE DESGASTE DO FREIO,17501,22/11/19,1,2,1173,198,22330,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,17502,22/11/19,1,2,1173,198,22330,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,17503,22/11/19,1,2,1173,198,22330,26,26/12/19,17/01/20
181,JG DE PASTILHAS DE FREIO,17501,22/11/19,1,6,1173,198,22330,14,20/12/19,17/01/20
181,JG DE PASTILHAS DE FREIO,17502,22/11/19,1,6,1173,198,22330,14,20/12/19,17/01/20
181,JG DE PASTILHAS DE FREIO,17503,22/11/19,1,6,1173,198,22330,14,20/12/19,17/01/20
1,ANEL SINCRONIZADOR D140,17522,25/11/19,2,1,1264,304,21320,25,21/01/20,21/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,17522,25/11/19,2,1,1264,304,21320,20,21/01/20,21/01/20
6,ANEL INTERNO,17522,25/11/19,1,1,1264,304,21320,12,21/01/20,10/01/20
9,TAMPA,17508,25/11/19,6,1,1001,1,21320,15,21/01/20,21/01/20
28,ROLAMENTO DE ESFERAS COM RANHURAS,17516,25/11/19,1,1,1047,258,21330,10,21/01/20,22/01/20
30,JG. PCS.ELEMENTO FILTRO DE OLEO LUBRIF.,17521,25/11/19,4,1,1261,300,21320,22,05/11/19,25/11/19
34,MANGUEIRA DE BORRACHA,17521,25/11/19,4,1,1261,300,21320,3,21/01/20,21/01/20
35,ROLAMENTO DE ROLETES,17522,25/11/19,1,101,1264,304,21320,10,07/01/20,20/01/20
56,ELEMENTO PRINCIPAL FILTRO AR,17521,25/11/19,3,1,1261,300,21320,3,16/12/19,16/01/20
59,TAMPA RADIADOR,17521,25/11/19,2,1,1261,300,21320,8,21/01/20,09/01/20
60,ELEMENTO DO FILTRO DE OLEO,17517,25/11/19,1,2,1220,252,21330,0,28/08/19,10/01/20
76,ABRACAD. MBN 10272A 50 70X13SW8W3,17521,25/11/19,20,1,1261,300,21320,13,09/12/19,17/12/19
78,JUNTA DE VEDACAO BORRACHA,17507,25/11/19,10,1,1259,297,21320,4,19/08/19,10/12/19
89,CJ TUBULACAO DE COMBUSTIVEL,17508,25/11/19,2,2,1001,1,21320,4,26/12/19,10/01/20
98,ELEMENTO FILTRANTE DA BOMBA DO ARLA,17508,25/11/19,4,1,1001,1,21320,3,07/01/20,20/12/19
113,ELEMENTO FILTRANTE SEG.DO FILTRO AR,17521,25/11/19,3,1,1261,300,21320,3,16/12/19,15/01/20
140,ROLAMENTO,17508,25/11/19,2,1,1001,1,21320,2,12/11/19,29/11/19
141,RETENTOR DE VEDACAO RADIAL,17508,25/11/19,2,1,1001,1,21320,2,15/01/20,15/01/20
156,JOGO DE PECAS ELEMENTO DO FILTRO DE OLEO,17521,25/11/19,8,1,1261,300,21320,19,21/01/20,15/01/20
159,FILTRO DE COMBUSTIVEL METAL,17508,25/11/19,2,1,1001,1,21320,2,15/03/19,25/11/19
168,PORCA SEXTAVADA - ACO,17509,25/11/19,2,1,1259,297,21320,0,06/08/19,16/01/20
171,JOGO DE PCS VALVULA BORBOLETA,17521,25/11/19,1,1,1261,300,21320,0,07/01/20,20/12/19
200,LU PINO DE RETENCAO,17516,25/11/19,4,1,1047,258,21330,10,17/12/19,11/12/19
201,VALVULA DOSADORA DO ADITIVO ARLA 32,17521,25/11/19,1,1,1261,300,21320,2,05/12/19,25/11/19
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,17534,26/11/19,1,1,1047,49,21410,13,22/10/19,20/01/20
8,CJ ELEMENTO DO FILTRO,17534,26/11/19,1,1,1047,49,21410,12,07/01/20,20/01/20
43,LU MOLA DE TRACAO,17531,26/11/19,1,1,1016,16,21320,8,21/01/20,15/01/20
44,JG. CASQUILHO DA BIELA - STD,17533,26/11/19,1,1,1001,1,21320,2,13/12/19,07/01/20
102,VALV.ELETROMAG.TRATA.POS COMBUSTAO ARLA,17529,26/11/19,1,1,1259,297,21320,1,13/12/19,07/01/20
106,SENSOR ABS EIXO TRAS. A DIR.WABCO 3000MM,17523,26/11/19,2,1,1167,192,21320,1,09/12/19,04/12/19
110,ANEL DE IMPULSAO,17526,26/11/19,1,1,1027,253,21320,1,07/01/20,23/12/19
122,TRAVA,17529,26/11/19,10,1,1259,297,21320,12,19/12/19,19/12/19
5,ELEMENTO FILTRO COMBUST. RACOR,17549,27/11/19,10,1,1247,282,21320,38,10/01/20,17/01/20
8,CJ ELEMENTO DO FILTRO,17549,27/11/19,10,1,1247,282,21320,12,07/01/20,20/01/20
29,JG. DE PCS DO ELEMENTO DO FILTRO DE OLEO,17549,27/11/19,10,1,1247,282,21320,6,21/11/19,23/12/19
35,ROLAMENTO DE ROLETES,17543,27/11/19,1,101,1264,304,21320,10,07/01/20,20/01/20
47,ELEMENTRO FILTRO DE AR,17549,27/11/19,6,1,1247,282,21320,2,21/01/20,17/01/20
93,TANQUE DE COMPENSACAO,17542,27/11/19,1,2,1162,187,21320,4,26/12/19,11/12/19
116,BOCAL DE ESCOAMENTO DE AGUA,17542,27/11/19,3,2,1162,187,21320,4,21/01/20,20/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17544,27/11/19,1,2,1047,258,21330,20,21/01/20,17/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17545,27/11/19,1,2,1198,225,21410,20,21/01/20,17/01/20
136,PECA DESLIZANTE,17543,27/11/19,2,1,1264,304,21320,1,09/12/19,15/01/20
143,SENSOR DE DESGASTE DO FREIO,17544,27/11/19,1,2,1047,258,21330,26,26/12/19,17/01/20
143,SENSOR DE DESGASTE DO FREIO,17545,27/11/19,1,2,1198,225,21410,26,26/12/19,17/01/20
151,PARAF CAB SEXT M8X 60 10.9,19251,27/11/19,2,1,1199,226,21410,50,11/11/19,09/12/19
165,BOMBA DAGUA,17542,27/11/19,3,2,1162,187,21320,0,19/11/19,10/01/20
181,JG DE PASTILHAS DE FREIO,17544,27/11/19,1,6,1047,258,21330,14,20/12/19,17/01/20
181,JG DE PASTILHAS DE FREIO,17545,27/11/19,1,6,1198,225,21410,14,20/12/19,17/01/20
1,ANEL SINCRONIZADOR D140,17550,28/11/19,2,1,1264,304,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17550,28/11/19,2,1,1264,304,21320,20,21/01/20,22/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,17554,28/11/19,3,1,1095,116,21320,38,10/01/20,17/01/20
35,ROLAMENTO DE ROLETES,17550,28/11/19,1,101,1264,304,21320,10,07/01/20,20/01/20
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17555,28/11/19,4,1,1261,300,21320,11,21/01/20,21/01/20
69,JOGO DE PECAS MEMBRANA,17557,28/11/19,5,1,1261,300,21320,4,21/01/20,15/01/20
190,CHAPA DE SEGURANCA,17554,28/11/19,8,1,1095,116,21320,3,06/09/19,28/11/19
1,ANEL SINCRONIZADOR D140,17575,29/11/19,2,1,1013,96,21320,25,21/01/20,21/01/20
1,ANEL SINCRONIZADOR D140,17577,29/11/19,3,1,1208,239,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17577,29/11/19,3,1,1208,239,21320,20,21/01/20,22/01/20
3,CONE SINCRONIZADOR DA TRANSMISSAO,17577,29/11/19,3,1,1208,239,21320,20,21/01/20,21/01/20
4,CONE SINCRONIZADOR DA TRANSMISSAO,17575,29/11/19,2,1,1013,96,21320,19,21/01/20,15/01/20
9,TAMPA,17575,29/11/19,1,1,1013,96,21320,15,21/01/20,21/01/20
9,TAMPA,17577,29/11/19,6,1,1208,239,21320,15,21/01/20,21/01/20
14,CONE SINCRONIZADOR DA TRANSMISSAO,17577,29/11/19,2,1,1208,239,21320,8,21/01/20,15/01/20
24,ANEL DE VEDACAO DA TUBULACAO DE AR,17567,29/11/19,6,1,1001,1,21320,10,07/01/20,13/01/20
49,JOGO DE PCS CASQUILHO STD,17568,29/11/19,1,1,1027,253,21320,10,20/12/19,17/12/19
75,KIT PISTAO E ANEIS DO MOTOR OM924LA - E3,17568,29/11/19,1,1,1027,253,21320,1,07/01/20,26/12/19
102,VALV.ELETROMAG.TRATA.POS COMBUSTAO ARLA,17566,29/11/19,1,1,1259,297,21320,1,13/12/19,07/01/20
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17578,29/11/19,1,2,1047,258,21410,20,21/01/20,17/01/20
140,ROLAMENTO,17575,29/11/19,1,1,1013,96,21320,2,12/11/19,29/11/19
141,RETENTOR DE VEDACAO RADIAL,17575,29/11/19,1,1,1013,96,21320,2,15/01/20,15/01/20
143,SENSOR DE DESGASTE DO FREIO,17578,29/11/19,1,2,1047,258,21410,26,26/12/19,17/01/20
181,JG DE PASTILHAS DE FREIO,17578,29/11/19,1,6,1047,258,21410,14,20/12/19,17/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,17582,02/12/19,10,1,1247,282,21320,38,10/01/20,17/01/20
8,CJ ELEMENTO DO FILTRO,17582,02/12/19,10,1,1247,282,21320,12,07/01/20,20/01/20
29,JG. DE PCS DO ELEMENTO DO FILTRO DE OLEO,17582,02/12/19,10,1,1247,282,21320,6,21/11/19,23/12/19
47,ELEMENTRO FILTRO DE AR,17582,02/12/19,8,1,1247,282,21320,2,21/01/20,17/01/20
80,TENSOR DA CORREIA,17587,02/12/19,1,2,1017,17,21320,4,21/01/20,15/01/20
199,"PARAF. SEXT. M14X1,5X70 MBN 10105",17580,02/12/19,21,2,1249,286,21320,20,21/01/20,09/01/20
1,ANEL SINCRONIZADOR D140,17591,03/12/19,2,1,1264,304,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17591,03/12/19,2,1,1264,304,21320,20,21/01/20,22/01/20
5,ELEMENTO FILTRO COMBUST. RACOR,17592,03/12/19,15,1,1247,283,21320,38,10/01/20,17/01/20
11,LU PINO DE ARRASTE,17591,03/12/19,2,1,1264,304,21320,20,21/01/20,20/01/20
35,ROLAMENTO DE ROLETES,17591,03/12/19,1,101,1264,304,21320,10,07/01/20,20/01/20
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17599,03/12/19,6,1,1261,300,21320,11,21/01/20,21/01/20
43,LU MOLA DE TRACAO,17596,03/12/19,20,1,1259,297,21320,8,21/01/20,15/01/20
69,JOGO DE PECAS MEMBRANA,17599,03/12/19,4,1,1261,300,21320,4,21/01/20,15/01/20
106,SENSOR ABS EIXO TRAS. A DIR.WABCO 3000MM,17596,03/12/19,1,1,1259,297,21320,1,09/12/19,04/12/19
106,SENSOR ABS EIXO TRAS. A DIR.WABCO 3000MM,17599,03/12/19,2,1,1261,300,21320,1,09/12/19,04/12/19
135,ROLAMENTO DE AGULHAS,17591,03/12/19,1,1,1264,304,21320,2,06/12/19,15/01/20
146,LU MANGUEIRA PRE-FORMADA,17599,03/12/19,2,1,1261,300,21320,0,09/12/19,03/12/19
181,JG DE PASTILHAS DE FREIO,17599,03/12/19,2,6,1261,300,21320,14,20/12/19,17/01/20
1,ANEL SINCRONIZADOR D140,17601,04/12/19,2,1,1264,304,21320,25,21/01/20,21/01/20
19,MANGUEIRA,17611,04/12/19,4,1,1031,32,21320,3,21/01/20,08/01/20
21,ARRUELA DISTANCIADORA,17601,04/12/19,1,1,1264,304,21320,3,10/01/20,21/01/20
35,ROLAMENTO DE ROLETES,17601,04/12/19,1,101,1264,304,21320,10,07/01/20,20/01/20
62,DISCO DE ENCOSTO,17611,04/12/19,2,1,1031,32,21320,0,07/01/20,03/01/20
75,KIT PISTAO E ANEIS DO MOTOR OM924LA - E3,17611,04/12/19,1,1,1031,32,21320,1,07/01/20,26/12/19
102,VALV.ELETROMAG.TRATA.POS COMBUSTAO ARLA,17606,04/12/19,1,1,1261,300,21320,1,13/12/19,07/01/20
106,SENSOR ABS EIXO TRAS. A DIR.WABCO 3000MM,17606,04/12/19,2,1,1261,300,21320,1,09/12/19,04/12/19
130,TERMINAL ESFER.ACOPLAM.ARTIC.ACELERADOR,17611,04/12/19,4,1,1031,32,21320,2,13/01/20,10/01/20
136,PECA DESLIZANTE,17601,04/12/19,2,1,1264,304,21320,1,09/12/19,15/01/20
163,LU MANGUEIRA PRE-FORMADA DO TERMOSTATO,17611,04/12/19,1,1,1031,32,21320,2,21/01/20,17/01/20
1,ANEL SINCRONIZADOR D140,17625,05/12/19,2,1,1064,83,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17625,05/12/19,2,1,1064,83,21320,20,21/01/20,22/01/20
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17624,05/12/19,10,1,1261,300,21320,11,21/01/20,21/01/20
59,TAMPA RADIADOR,17624,05/12/19,4,1,1261,300,21320,8,21/01/20,09/01/20
76,ABRACAD. MBN 10272A 50 70X13SW8W3,17624,05/12/19,20,1,1261,300,21320,13,09/12/19,17/12/19
97,LU ABRACADEIRA 70-79,17624,05/12/19,10,1,1261,300,21320,6,09/12/19,09/01/20
116,BOCAL DE ESCOAMENTO DE AGUA,17618,05/12/19,1,2,1251,289,21320,4,21/01/20,20/01/20
156,JOGO DE PECAS ELEMENTO DO FILTRO DE OLEO,17624,05/12/19,3,1,1261,300,21320,19,21/01/20,15/01/20
177,TRILHO GUIA DA CORRENTE PLASTICO,17618,05/12/19,1,2,1251,289,21320,3,26/12/19,10/01/20
1,ANEL SINCRONIZADOR D140,17629,06/12/19,4,1,1031,32,21320,25,21/01/20,21/01/20
2,ANEL SINCRONIZADOR D155,17629,06/12/19,4,1,1031,32,21320,20,21/01/20,22/01/20
6,ANEL INTERNO,17629,06/12/19,4,1,1031,32,21320,12,21/01/20,10/01/20
7,JG. DE PECAS DO ELEMNTO FILTRO DE OLEO,17627,06/12/19,5,1,1027,253,21320,13,22/10/19,20/01/20
11,LU PINO DE ARRASTE,17629,06/12/19,6,1,1031,32,21320,20,21/01/20,20/01/20
12,CJ TRILHO DE MUDANCAS 3 E 4 MARCHA,17629,06/12/19,4,1,1031,32,21320,9,21/01/20,21/01/20
17,CJ GUIA DE MUDANCAS 1./.2 MARCHA,17629,06/12/19,4,1,1031,32,21320,6,10/01/20,15/01/20
23,BICO INJETOR DE OLEO,17627,06/12/19,4,1,1027,253,21320,12,11/11/19,06/12/19
44,JG. CASQUILHO DA BIELA - STD,17627,06/12/19,1,1,1027,253,21320,2,13/12/19,07/01/20
49,JOGO DE PCS CASQUILHO STD,17627,06/12/19,5,1,1027,253,21320,10,20/12/19,17/12/19
64,MANGUEIRA  50X62X300 (N271),17633,06/12/19,4,1,1167,192,21320,2,21/01/20,13/01/20
68,CJ PISTAO,17627,06/12/19,4,1,1027,253,21320,5,21/01/20,09/01/20
149,MANGUEIRA DE FREIO (BORRACHA),17633,06/12/19,2,1,1167,192,21320,3,11/12/19,10/12/19
5,ELEMENTO FILTRO COMBUST. RACOR,17646,09/12/19,20,1,1247,283,21320,38,10/01/20,17/01/20
8,CJ ELEMENTO DO FILTRO,17646,09/12/19,20,1,1247,283,21320,12,07/01/20,20/01/20
25,ABRACADEIRA,17644,09/12/19,5,1,1001,1,21320,3,12/12/19,09/12/19
44,JG. CASQUILHO DA BIELA - STD,17641,09/12/19,1,1,1027,253,21320,2,13/12/19,07/01/20
45,JUNTA METALICA DA BOMBA DAGUA,17649,09/12/19,1,2,1223,256,21410,0,17/01/20,10/01/20
47,ELEMENTRO FILTRO DE AR,17646,09/12/19,4,1,1247,283,21320,2,21/01/20,17/01/20
56,ELEMENTO PRINCIPAL FILTRO AR,17642,09/12/19,10,1,1259,297,21320,3,16/12/19,16/01/20
60,ELEMENTO DO FILTRO DE OLEO,17649,09/12/19,2,2,1223,256,21410,0,28/08/19,10/01/20
70,BUCHA DA BARRA DA SUSPENSAO,17649,09/12/19,4,2,1223,256,21410,0,30/08/19,09/12/19
80,TENSOR DA CORREIA,17649,09/12/19,1,2,1223,256,21410,4,21/01/20,15/01/20
88,CJ CANTON. FIXACAO,17645,09/12/19,2,1,1001,1,21320,1,21/01/20,13/01/20
89,CJ TUBULACAO DE COMBUSTIVEL,17649,09/12/19,1,2,1223,256,21410,4,26/12/19,10/01/20
101,ESTICADOR DA CORRENTE DO MOTOR,17649,09/12/19,2,2,1223,256,21410,6,21/01/20,15/01/20
115,PARAFUSO SW ISO 4017 M16X50 ACO 10.9,17645,09/12/19,10,1,1001,1,21320,6,11/12/19,10/01/20
116,BOCAL DE ESCOAMENTO DE AGUA,17649,09/12/19,2,2,1223,256,21410,4,21/01/20,20/01/20
124,LU TENSOR DE CORREIA,17639,09/12/19,1,1,1013,96,21320,2,21/01/20,21/01/20
129,CJ TUBULACAO DE COMBUSTIVEL,17649,09/12/19,1,2,1223,256,21410,3,26/12/19,18/12/19
131,SENSOR DE DESGASTE DA PASTILHA DE FREIO,17649,09/12/19,12,2,1223,256,21410,20,21/01/20,17/01/20
143,SENSOR DE DESGASTE DO FREIO,17649,09/12/19,6,2,1223,256,21410,26,26/12/19,17/01/20
151,PARAF CAB SEXT M8X 60 10.9,17644,09/12/19,50,1,1001,1,21320,50,11/11/19,09/12/19
165,BOMBA DAGUA,17649,09/12/19,1,2,1223,256,21410,0,19/11/19,10/01/20
181,JG DE PASTILHAS DE FREIO,17649,09/12/19,4,6,1223,256,21410,14,20/12/19,17/01/20
192,CJ CABOS ELETRICOS,17648,09/12/19,2,1,1167,192,21320,1,22/10/19,09/12/19
34,MANGUEIRA DE BORRACHA,17654,10/12/19,2,1,1031,32,21320,3,21/01/20,21/01/20
44,JG. CASQUILHO DA BIELA - STD,17655,10/12/19,1,1,1027,253,21320,2,13/12/19,07/01/20
68,CJ PISTAO,17655,10/12/19,8,1,1027,253,21320,5,21/01/20,09/01/20
78,JUNTA DE VEDACAO BORRACHA,17652,10/12/19,10,1,1261,300,21320,4,19/08/19,10/12/19
102,VALV.ELETROMAG.TRATA.POS COMBUSTAO ARLA,17652,10/12/19,1,1,1261,300,21320,1,13/12/19,07/01/20
123,"BUJAO M 22X1,5 DIN 908 DBL 8451.21",17652,10/12/19,4,2,1261,300,21320,6,03/10/19,10/12/19
149,MANGUEIRA DE FREIO (BORRACHA),17652,10/12/19,6,1,1261,300,21320,3,11/12/19,10/12/19
158,BUCHA DO MANCAL - ACO COM BORRACHA,17654,10/12/19,6,1,1031,32,21320,4,13/01/20,09/01/20
175,CONEXAO DE ENCAIXE TUBULACAO ADBLUE,17652,10/12/19,10,1,1261,300,21320,5,21/01/20,09/01/20
1,ANEL SINCRONIZADOR D140,17665,11/12/19,6,1,1208,239,21320,25,21/01/20,21/01/20
9,TAMPA,17665,11/12/19,6,1,1208,239,21320,15,21/01/20,21/01/20
18,TAMPA DA CARCACA DO TERMOSTATO,17670,11/12/19,1,1,1027,28,21320,6,21/01/20,22/01/20
93,TANQUE DE COMPENSACAO,17667,11/12/19,1,2,1031,32,21320,4,26/12/19,11/12/19
