Codigo,Descricao,NotaFiscal,DataVenda,WeekVenda,Quantidade,LinhaProduto,ClienteGrupo,Cliente,CentroCusto
36,JOGO DE PECAS - ELEMENTO DO FILTRO,15945,2019-05-22,2019w21,4,1,1167,192,21320
36,JOGO DE PECAS - ELEMENTO DO FILTRO,16029,2019-06-04,2019w23,12,1,1167,192,21320
36,JOGO DE PECAS - ELEMENTO DO FILTRO,16097,2019-06-11,2019w24,4,1,1095,301,21320
36,JOGO DE PECAS - ELEMENTO DO FILTRO,16313,2019-07-03,2019w27,6,1,1167,192,21320
36,JOGO DE PECAS - ELEMENTO DO FILTRO,16723,2019-08-16,2019w33,8,1,1167,192,21320
36,JOGO DE PECAS - ELEMENTO DO FILTRO,16866,2019-09-05,2019w36,15,1,1167,192,21320
36,JOGO DE PECAS - ELEMENTO DO FILTRO,16951,2019-09-16,2019w38,8,1,1259,297,21320
37,VALVULA DE DESCARGA,13221,2018-02-16,2018w07,1,1,1095,116,21320
37,VALVULA DE DESCARGA,13655,2018-06-06,2018w23,1,1,1095,116,21320
37,VALVULA DE DESCARGA,13858,2018-07-17,2018w29,1,1,1095,116,21320
37,VALVULA DE DESCARGA,14033,2018-08-20,2018w34,2,1,1027,251,21320
37,VALVULA DE DESCARGA,14116,2018-09-04,2018w36,1,1,1095,116,21320
37,VALVULA DE DESCARGA,14163,2018-09-13,2018w37,2,1,1013,233,21320
37,VALVULA DE DESCARGA,14788,2019-01-02,2019w01,1,1,1027,253,21320
37,VALVULA DE DESCARGA,14795,2019-01-03,2019w01,1,1,1013,233,21320
37,VALVULA DE DESCARGA,14834,2019-01-09,2019w02,1,1,1144,169,21320
37,VALVULA DE DESCARGA,15052,2019-02-08,2019w06,1,1,1267,307,21320
37,VALVULA DE DESCARGA,15071,2019-02-11,2019w07,1,1,1095,116,21320
37,VALVULA DE DESCARGA,15119,2019-02-15,2019w07,1,1,1027,251,21320
37,VALVULA DE DESCARGA,15244,2019-02-28,2019w09,3,1,1259,298,21320
37,VALVULA DE DESCARGA,15259,2019-03-01,2019w09,1,1,1027,253,21320
37,VALVULA DE DESCARGA,15284,2019-03-07,2019w10,1,1,1259,298,21320
37,VALVULA DE DESCARGA,15331,2019-03-15,2019w11,3,1,1267,307,21320
37,VALVULA DE DESCARGA,15400,2019-03-22,2019w12,1,1,1013,233,21320
37,VALVULA DE DESCARGA,15407,2019-03-22,2019w12,3,1,1267,307,21320
37,VALVULA DE DESCARGA,15482,2019-04-01,2019w14,1,1,1027,253,21320
37,VALVULA DE DESCARGA,15497,2019-04-02,2019w14,1,1,1259,298,21320
37,VALVULA DE DESCARGA,15514,2019-04-04,2019w14,2,1,1259,298,21320
37,VALVULA DE DESCARGA,15586,2019-04-11,2019w15,2,1,1027,253,21320
37,VALVULA DE DESCARGA,15630,2019-04-16,2019w16,2,1,1013,233,21320
37,VALVULA DE DESCARGA,15653,2019-04-18,2019w16,1,1,1259,298,21320
37,VALVULA DE DESCARGA,15657,2019-04-18,2019w16,1,1,1027,253,21320
37,VALVULA DE DESCARGA,15752,2019-04-30,2019w18,1,1,1267,307,21320
37,VALVULA DE DESCARGA,15815,2019-05-07,2019w19,2,1,1013,233,21320
37,VALVULA DE DESCARGA,15855,2019-05-10,2019w19,2,1,1267,307,21320
37,VALVULA DE DESCARGA,15922,2019-05-21,2019w21,3,1,1259,297,21320
37,VALVULA DE DESCARGA,16086,2019-06-10,2019w24,3,1,1267,307,21320
37,VALVULA DE DESCARGA,16166,2019-06-17,2019w25,2,1,1259,297,21320
37,VALVULA DE DESCARGA,16223,2019-06-24,2019w26,3,1,1259,297,21320
37,VALVULA DE DESCARGA,16412,2019-07-17,2019w29,1,1,1161,186,21320
37,VALVULA DE DESCARGA,16426,2019-07-18,2019w29,1,1,1190,217,21320
37,VALVULA DE DESCARGA,16668,2019-08-12,2019w33,5,1,1267,307,21320
37,VALVULA DE DESCARGA,16737,2019-08-20,2019w34,1,1,1013,233,21320
37,VALVULA DE DESCARGA,16778,2019-08-26,2019w35,1,1,1013,096,21320
37,VALVULA DE DESCARGA,16790,2019-08-27,2019w35,1,1,1013,233,21320
37,VALVULA DE DESCARGA,17087,2019-10-01,2019w40,1,1,1013,232,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,13700,2018-06-13,2018w24,5,1,1262,302,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14040,2018-08-21,2018w34,6,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14122,2018-09-05,2018w36,6,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14164,2018-09-13,2018w37,6,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14337,2018-10-17,2018w42,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14478,2018-11-06,2018w45,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14595,2018-11-29,2018w48,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14660,2018-12-11,2018w50,4,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14817,2019-01-08,2019w02,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14880,2019-01-16,2019w03,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,14952,2019-01-24,2019w04,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,15099,2019-02-13,2019w07,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,15175,2019-02-21,2019w08,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,15401,2019-03-22,2019w12,10,1,1259,298,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,15577,2019-04-10,2019w15,10,1,1259,298,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,15967,2019-05-24,2019w21,10,1,1259,297,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,16762,2019-08-22,2019w34,6,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,16788,2019-08-27,2019w35,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,16875,2019-09-05,2019w36,2,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,16929,2019-09-11,2019w37,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17004,2019-09-20,2019w38,5,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17099,2019-10-02,2019w40,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17418,2019-11-13,2019w46,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17555,2019-11-28,2019w48,4,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17599,2019-12-03,2019w49,6,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17624,2019-12-05,2019w49,10,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17862,2020-01-07,2020w02,6,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17874,2020-01-09,2020w02,12,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,17991,2020-01-17,2020w03,12,1,1261,300,21320
38,PLACAS DE ENCOSTO P/FOLES SUSPENSAO A AR,18047,2020-01-21,2020w04,6,1,1261,300,21320
39,TENSOR DE CORREIA,14262,2018-10-01,2018w40,1,1,1261,300,21320
39,TENSOR DE CORREIA,14295,2018-10-08,2018w41,2,1,1261,300,21320
39,TENSOR DE CORREIA,14301,2018-10-09,2018w41,3,1,1261,300,21320
39,TENSOR DE CORREIA,14337,2018-10-17,2018w42,4,1,1261,300,21320
39,TENSOR DE CORREIA,14339,2018-10-17,2018w42,3,1,1261,300,21320
39,TENSOR DE CORREIA,14377,2018-10-24,2018w43,2,1,1261,300,21320
39,TENSOR DE CORREIA,14436,2018-10-31,2018w44,1,1,1261,300,21320
39,TENSOR DE CORREIA,14471,2018-11-05,2018w45,1,1,1261,300,21320
39,TENSOR DE CORREIA,14511,2018-11-09,2018w45,1,1,1261,300,21320
39,TENSOR DE CORREIA,14529,2018-11-13,2018w46,3,1,1261,300,21320
39,TENSOR DE CORREIA,14539,2018-11-16,2018w46,1,1,1261,300,21320
39,TENSOR DE CORREIA,14594,2018-11-29,2018w48,1,1,1167,192,21320
39,TENSOR DE CORREIA,14630,2018-12-05,2018w49,2,1,1261,300,21320
39,TENSOR DE CORREIA,14660,2018-12-11,2018w50,3,1,1261,300,21320
39,TENSOR DE CORREIA,14716,2018-12-17,2018w51,2,1,1261,300,21320
39,TENSOR DE CORREIA,14735,2018-12-19,2018w51,2,1,1261,300,21320
39,TENSOR DE CORREIA,14760,2018-12-24,2018w52,1,1,1261,300,21320
39,TENSOR DE CORREIA,14857,2019-01-11,2019w02,2,1,1261,300,21320
39,TENSOR DE CORREIA,14879,2019-01-16,2019w03,5,1,1261,300,21320
39,TENSOR DE CORREIA,14943,2019-01-23,2019w04,5,1,1261,300,21320
39,TENSOR DE CORREIA,14998,2019-01-31,2019w05,1,1,1261,300,21320
39,TENSOR DE CORREIA,15038,2019-02-06,2019w06,2,1,1261,300,21320
39,TENSOR DE CORREIA,15051,2019-02-08,2019w06,2,1,1261,300,21320
39,TENSOR DE CORREIA,15066,2019-02-11,2019w07,3,1,1261,300,21320
39,TENSOR DE CORREIA,16303,2019-07-02,2019w27,3,1,1261,300,21320
39,TENSOR DE CORREIA,16395,2019-07-15,2019w29,2,1,1261,300,21320
39,TENSOR DE CORREIA,16477,2019-07-23,2019w30,3,1,1261,300,21320
39,TENSOR DE CORREIA,16577,2019-08-02,2019w31,2,1,1261,300,21320
39,TENSOR DE CORREIA,16788,2019-08-27,2019w35,3,1,1261,300,21320
39,TENSOR DE CORREIA,16842,2019-09-03,2019w36,3,1,1261,300,21320
39,TENSOR DE CORREIA,17162,2019-10-11,2019w41,2,1,1261,300,21320
39,TENSOR DE CORREIA,17164,2019-10-11,2019w41,2,1,1144,169,21320
39,TENSOR DE CORREIA,17180,2019-10-14,2019w42,2,1,1261,300,21320
39,TENSOR DE CORREIA,17461,2019-11-19,2019w47,3,1,1144,169,21320
39,TENSOR DE CORREIA,17985,2020-01-17,2020w03,2,1,1167,192,21320
40,TUBO DE PRESSAO,13569,2018-05-16,2018w20,2,1,1146,171,21320
40,TUBO DE PRESSAO,13585,2018-05-22,2018w21,1,1,1027,251,21320
40,TUBO DE PRESSAO,13586,2018-05-22,2018w21,8,1,1167,192,21320
40,TUBO DE PRESSAO,13689,2018-06-11,2018w24,1,1,1027,028,21320
40,TUBO DE PRESSAO,13704,2018-06-14,2018w24,2,1,1146,171,21320
40,TUBO DE PRESSAO,13728,2018-06-20,2018w25,2,1,1027,095,21320
40,TUBO DE PRESSAO,13730,2018-06-20,2018w25,5,1,1095,301,21320
40,TUBO DE PRESSAO,14107,2018-09-03,2018w36,2,1,1027,028,21320
40,TUBO DE PRESSAO,14195,2018-09-19,2018w38,2,1,1027,095,21320
40,TUBO DE PRESSAO,14199,2018-09-20,2018w38,3,1,1027,028,21320
40,TUBO DE PRESSAO,14274,2018-10-02,2018w40,2,1,1027,028,21320
40,TUBO DE PRESSAO,14282,2018-10-03,2018w40,2,1,1027,028,21320
40,TUBO DE PRESSAO,14318,2018-10-15,2018w42,3,1,1095,301,21320
40,TUBO DE PRESSAO,14319,2018-10-15,2018w42,4,1,1027,028,21320
40,TUBO DE PRESSAO,14473,2018-11-05,2018w45,4,1,1095,301,21320
40,TUBO DE PRESSAO,14555,2018-11-22,2018w47,4,1,1027,028,21320
40,TUBO DE PRESSAO,14610,2018-12-03,2018w49,2,1,1027,028,21320
40,TUBO DE PRESSAO,14689,2018-12-13,2018w50,2,1,1167,192,21320
40,TUBO DE PRESSAO,14794,2019-01-03,2019w01,2,1,1027,028,21320
40,TUBO DE PRESSAO,14946,2019-01-23,2019w04,3,1,1146,171,21320
40,TUBO DE PRESSAO,14953,2019-01-24,2019w04,2,1,1013,233,21320
40,TUBO DE PRESSAO,14974,2019-01-29,2019w05,2,1,1146,171,21320
40,TUBO DE PRESSAO,15017,2019-02-04,2019w06,2,1,1027,028,21320
40,TUBO DE PRESSAO,15033,2019-02-05,2019w06,1,1,1146,171,21320
40,TUBO DE PRESSAO,15284,2019-03-07,2019w10,2,1,1259,298,21320
40,TUBO DE PRESSAO,15296,2019-03-08,2019w10,2,1,1027,095,21320
40,TUBO DE PRESSAO,15498,2019-04-03,2019w14,1,1,1027,028,21320
40,TUBO DE PRESSAO,15564,2019-04-09,2019w15,6,1,1013,233,21320
40,TUBO DE PRESSAO,15572,2019-04-10,2019w15,4,1,1095,301,21320
40,TUBO DE PRESSAO,15749,2019-04-30,2019w18,2,1,1259,298,21320
40,TUBO DE PRESSAO,15820,2019-05-08,2019w19,2,1,1013,232,21320
40,TUBO DE PRESSAO,15938,2019-05-22,2019w21,2,1,1013,232,21320
40,TUBO DE PRESSAO,16042,2019-06-05,2019w23,2,1,1027,028,21320
40,TUBO DE PRESSAO,16318,2019-07-04,2019w27,2,1,1027,028,21320
40,TUBO DE PRESSAO,17078,2019-09-30,2019w40,2,1,1013,096,21320
40,TUBO DE PRESSAO,17191,2019-10-16,2019w42,4,1,1259,297,21320
40,TUBO DE PRESSAO,17360,2019-11-06,2019w45,2,1,1027,028,21320
41,LUVA DESLIZANTE 1./2.MARCHA,13794,2018-07-03,2018w27,3,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,13822,2018-07-10,2018w28,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,13854,2018-07-17,2018w29,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,13882,2018-07-24,2018w30,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,14111,2018-09-03,2018w36,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,14188,2018-09-18,2018w38,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,14685,2018-12-13,2018w50,2,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,14832,2019-01-09,2019w02,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,14872,2019-01-15,2019w03,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,14887,2019-01-17,2019w03,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,14986,2019-01-29,2019w05,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15040,2019-02-06,2019w06,2,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15050,2019-02-08,2019w06,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15147,2019-02-19,2019w08,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15154,2019-02-19,2019w08,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15252,2019-03-01,2019w09,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15436,2019-03-27,2019w13,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15466,2019-03-29,2019w13,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15522,2019-04-04,2019w14,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15584,2019-04-11,2019w15,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15638,2019-04-17,2019w16,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,15688,2019-04-23,2019w17,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,16411,2019-07-16,2019w29,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,16616,2019-08-06,2019w32,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,16738,2019-08-20,2019w34,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,16860,2019-09-04,2019w36,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,16887,2019-09-06,2019w36,1,1,1013,013,21320
41,LUVA DESLIZANTE 1./2.MARCHA,16910,2019-09-10,2019w37,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,17458,2019-11-19,2019w47,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,17776,2019-12-20,2019w51,1,1,1013,233,21320
41,LUVA DESLIZANTE 1./2.MARCHA,17785,2019-12-23,2019w52,1,1,1013,232,21320
41,LUVA DESLIZANTE 1./2.MARCHA,17860,2020-01-07,2020w02,2,1,1013,013,21320
42,VALVULA TERMOSTATICA,12710,2017-08-08,2017w32,2,1,1144,169,21320
42,VALVULA TERMOSTATICA,13454,2018-04-11,2018w15,4,1,1095,301,21320
42,VALVULA TERMOSTATICA,13515,2018-04-30,2018w18,4,1,1095,301,21320
42,VALVULA TERMOSTATICA,13878,2018-07-24,2018w30,1,1,1190,217,21320
42,VALVULA TERMOSTATICA,14131,2018-09-06,2018w36,6,1,1167,192,21320
42,VALVULA TERMOSTATICA,14429,2018-10-30,2018w44,4,1,1095,301,21320
42,VALVULA TERMOSTATICA,14678,2018-12-12,2018w50,6,1,1013,096,21320
42,VALVULA TERMOSTATICA,14835,2019-01-09,2019w02,2,1,1095,301,21320
42,VALVULA TERMOSTATICA,14953,2019-01-24,2019w04,2,1,1013,233,21320
42,VALVULA TERMOSTATICA,14977,2019-01-29,2019w05,1,1,1188,214,21320
42,VALVULA TERMOSTATICA,15003,2019-01-31,2019w05,4,1,1095,301,21320
42,VALVULA TERMOSTATICA,15070,2019-02-11,2019w07,3,1,1013,233,21320
42,VALVULA TERMOSTATICA,15087,2019-02-12,2019w07,3,1,1095,301,21320
42,VALVULA TERMOSTATICA,15187,2019-02-21,2019w08,1,1,1095,301,21320
42,VALVULA TERMOSTATICA,15247,2019-02-28,2019w09,2,1,1013,233,21320
42,VALVULA TERMOSTATICA,15312,2019-03-13,2019w11,1,1,1013,233,21320
42,VALVULA TERMOSTATICA,15388,2019-03-21,2019w12,1,1,1013,233,21320
42,VALVULA TERMOSTATICA,15425,2019-03-26,2019w13,2,1,1013,233,21320
42,VALVULA TERMOSTATICA,15448,2019-03-28,2019w13,1,1,1013,233,21320
42,VALVULA TERMOSTATICA,15494,2019-04-02,2019w14,1,1,1194,221,21320
42,VALVULA TERMOSTATICA,15519,2019-04-04,2019w14,1,1,1013,233,21320
42,VALVULA TERMOSTATICA,15536,2019-04-05,2019w14,5,1,1013,096,21320
42,VALVULA TERMOSTATICA,15588,2019-04-11,2019w15,2,1,1013,233,21320
42,VALVULA TERMOSTATICA,15625,2019-04-15,2019w16,4,1,1013,096,21320
42,VALVULA TERMOSTATICA,15693,2019-04-24,2019w17,2,1,1095,301,21320
42,VALVULA TERMOSTATICA,15806,2019-05-07,2019w19,2,1,1013,233,21320
42,VALVULA TERMOSTATICA,15957,2019-05-23,2019w21,5,1,1167,192,21320
42,VALVULA TERMOSTATICA,16082,2019-06-10,2019w24,6,1,1013,096,21320
42,VALVULA TERMOSTATICA,16669,2019-08-12,2019w33,2,1,1116,138,21320
42,VALVULA TERMOSTATICA,16678,2019-08-13,2019w33,10,1,1259,297,21320
42,VALVULA TERMOSTATICA,16799,2019-08-28,2019w35,20,1,1259,297,21320
42,VALVULA TERMOSTATICA,17798,2019-12-27,2019w52,3,1,1013,232,21320
43,LU MOLA DE TRACAO,13739,2018-06-22,2018w25,2,1,1167,192,21320
43,LU MOLA DE TRACAO,13797,2018-07-04,2018w27,4,1,1027,251,21320
43,LU MOLA DE TRACAO,14026,2018-08-17,2018w33,7,1,1095,301,21320
43,LU MOLA DE TRACAO,14163,2018-09-13,2018w37,4,1,1013,233,21320
43,LU MOLA DE TRACAO,14187,2018-09-18,2018w38,2,1,1027,251,21320
43,LU MOLA DE TRACAO,14480,2018-11-06,2018w45,1,1,1028,029,21320
43,LU MOLA DE TRACAO,14527,2018-11-13,2018w46,1,1,1146,171,21320
43,LU MOLA DE TRACAO,14594,2018-11-29,2018w48,2,1,1167,192,21320
43,LU MOLA DE TRACAO,14623,2018-12-04,2018w49,4,1,1027,251,21320
43,LU MOLA DE TRACAO,15046,2019-02-07,2019w06,8,1,1027,251,21320
43,LU MOLA DE TRACAO,15247,2019-02-28,2019w09,6,1,1013,233,21320
43,LU MOLA DE TRACAO,15262,2019-03-01,2019w09,4,1,1095,116,21320
43,LU MOLA DE TRACAO,15327,2019-03-14,2019w11,10,1,1259,298,21320
43,LU MOLA DE TRACAO,15367,2019-03-20,2019w12,20,1,1259,298,21320
43,LU MOLA DE TRACAO,15457,2019-03-29,2019w13,4,1,1013,232,21320
43,LU MOLA DE TRACAO,15686,2019-04-23,2019w17,10,1,1027,253,21320
43,LU MOLA DE TRACAO,15801,2019-05-06,2019w19,6,1,1259,297,21320
43,LU MOLA DE TRACAO,15856,2019-05-10,2019w19,1,1,1116,138,21320
43,LU MOLA DE TRACAO,15864,2019-05-13,2019w20,2,1,1259,297,21320
43,LU MOLA DE TRACAO,15922,2019-05-21,2019w21,8,1,1259,297,21320
43,LU MOLA DE TRACAO,15996,2019-05-30,2019w22,10,1,1001,001,21320
43,LU MOLA DE TRACAO,16668,2019-08-12,2019w33,5,1,1267,307,21320
43,LU MOLA DE TRACAO,16669,2019-08-12,2019w33,3,1,1116,138,21320
43,LU MOLA DE TRACAO,16717,2019-08-16,2019w33,3,1,1027,253,21320
43,LU MOLA DE TRACAO,16930,2019-09-11,2019w37,10,1,1259,297,21320
43,LU MOLA DE TRACAO,17081,2019-10-01,2019w40,10,1,1027,253,21320
43,LU MOLA DE TRACAO,17402,2019-11-11,2019w46,6,1,1013,233,21320
43,LU MOLA DE TRACAO,17531,2019-11-26,2019w48,1,1,1016,016,21320
43,LU MOLA DE TRACAO,17596,2019-12-03,2019w49,20,1,1259,297,21320
43,LU MOLA DE TRACAO,17945,2020-01-15,2020w03,6,1,1013,232,21320
43,LU MOLA DE TRACAO,17951,2020-01-15,2020w03,5,1,1013,233,21320
44,JG. CASQUILHO DA BIELA - STD,13859,2018-07-17,2018w29,2,1,1027,251,21320
44,JG. CASQUILHO DA BIELA - STD,13947,2018-08-03,2018w31,1,1,1027,251,21320
44,JG. CASQUILHO DA BIELA - STD,13960,2018-08-07,2018w32,1,1,1027,251,21320
44,JG. CASQUILHO DA BIELA - STD,14169,2018-09-14,2018w37,1,1,1027,251,21320
44,JG. CASQUILHO DA BIELA - STD,14276,2018-10-02,2018w40,1,1,1027,251,21320
44,JG. CASQUILHO DA BIELA - STD,14465,2018-11-05,2018w45,1,1,1027,251,21320
44,JG. CASQUILHO DA BIELA - STD,14874,2019-01-15,2019w03,1,1,1013,013,21320
44,JG. CASQUILHO DA BIELA - STD,15046,2019-02-07,2019w06,3,1,1027,251,21320
44,JG. CASQUILHO DA BIELA - STD,15246,2019-02-28,2019w09,1,1,1013,233,21320
44,JG. CASQUILHO DA BIELA - STD,15312,2019-03-13,2019w11,1,1,1013,233,21320
44,JG. CASQUILHO DA BIELA - STD,15356,2019-03-19,2019w12,1,1,1027,028,21320
44,JG. CASQUILHO DA BIELA - STD,15382,2019-03-21,2019w12,1,1,1027,028,21320
44,JG. CASQUILHO DA BIELA - STD,15419,2019-03-25,2019w13,1,1,1013,013,21320
44,JG. CASQUILHO DA BIELA - STD,15424,2019-03-26,2019w13,1,1,1013,233,21320
44,JG. CASQUILHO DA BIELA - STD,15482,2019-04-01,2019w14,2,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,15560,2019-04-09,2019w15,1,1,1013,233,21320
44,JG. CASQUILHO DA BIELA - STD,16302,2019-07-02,2019w27,1,1,1001,001,21320
44,JG. CASQUILHO DA BIELA - STD,16367,2019-07-11,2019w28,1,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,16400,2019-07-16,2019w29,1,1,1001,001,21320
44,JG. CASQUILHO DA BIELA - STD,16439,2019-07-19,2019w29,2,1,1001,001,21320
44,JG. CASQUILHO DA BIELA - STD,16507,2019-07-25,2019w30,1,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,16525,2019-07-29,2019w31,1,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,16673,2019-08-12,2019w33,1,1,1013,233,21320
44,JG. CASQUILHO DA BIELA - STD,17347,2019-11-05,2019w45,1,1,1013,233,21320
44,JG. CASQUILHO DA BIELA - STD,17499,2019-11-22,2019w47,1,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,17533,2019-11-26,2019w48,1,1,1001,001,21320
44,JG. CASQUILHO DA BIELA - STD,17627,2019-12-06,2019w49,1,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,17641,2019-12-09,2019w50,1,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,17655,2019-12-10,2019w50,1,1,1027,253,21320
44,JG. CASQUILHO DA BIELA - STD,17854,2020-01-07,2020w02,1,1,1013,096,21320
45,JUNTA METALICA DA BOMBA DAGUA,12515,2017-02-24,2017w08,1,2,1183,209,21320
45,JUNTA METALICA DA BOMBA DAGUA,12932,2017-10-05,2017w40,1,2,1159,184,21320
45,JUNTA METALICA DA BOMBA DAGUA,13002,2017-11-14,2017w46,1,2,1007,007,21320
45,JUNTA METALICA DA BOMBA DAGUA,13042,2017-12-07,2017w49,1,2,1278,318,21320
45,JUNTA METALICA DA BOMBA DAGUA,13108,2018-01-09,2018w02,1,2,1074,093,21320
45,JUNTA METALICA DA BOMBA DAGUA,13197,2018-02-07,2018w06,1,2,1095,116,21320
45,JUNTA METALICA DA BOMBA DAGUA,13216,2018-02-15,2018w07,1,2,1035,036,21320
45,JUNTA METALICA DA BOMBA DAGUA,13218,2018-02-15,2018w07,2,2,1139,163,21320
45,JUNTA METALICA DA BOMBA DAGUA,13229,2018-02-20,2018w08,1,2,1095,116,21320
45,JUNTA METALICA DA BOMBA DAGUA,13261,2018-02-23,2018w08,1,2,1095,116,21320
45,JUNTA METALICA DA BOMBA DAGUA,13263,2018-02-27,2018w09,1,2,1095,116,21320
45,JUNTA METALICA DA BOMBA DAGUA,13301,2018-03-06,2018w10,1,2,1095,301,21320
45,JUNTA METALICA DA BOMBA DAGUA,13716,2018-06-18,2018w25,1,2,1095,301,21320
45,JUNTA METALICA DA BOMBA DAGUA,13839,2018-07-13,2018w28,1,2,1162,187,21320
45,JUNTA METALICA DA BOMBA DAGUA,14241,2018-09-26,2018w39,2,2,1162,187,21320
45,JUNTA METALICA DA BOMBA DAGUA,14273,2018-10-02,2018w40,1,2,1027,251,21320
45,JUNTA METALICA DA BOMBA DAGUA,14502,2018-11-09,2018w45,1,2,1095,116,21320
45,JUNTA METALICA DA BOMBA DAGUA,14620,2018-12-04,2018w49,1,2,1055,072,21320
45,JUNTA METALICA DA BOMBA DAGUA,15432,2019-03-26,2019w13,1,2,1095,301,21320
45,JUNTA METALICA DA BOMBA DAGUA,16369,2019-07-11,2019w28,1,2,1095,116,21320
45,JUNTA METALICA DA BOMBA DAGUA,16512,2019-07-26,2019w30,1,2,1095,116,21320
45,JUNTA METALICA DA BOMBA DAGUA,16541,2019-07-30,2019w31,3,2,1001,001,21320
